,foundation,test_r2,train_r2,alpha,l1_ratio
210,Care,0.006396003423462804,0.015385856234257589,4.462148430624796e-05,0.99
211,Fairness,0.010475188039029137,0.009628802395506675,1.4937411816469263e-05,0.9
212,Loyalty,0.004757874743863244,0.031658663231770245,3.816481944277327e-06,0.99
213,Authority,0.0018662803925320048,0.027773733141013723,7.705998416360063e-06,0.99
214,Purity,0.018997268029640302,0.036675964191419386,5.285560377634062e-07,0.7
215,Care,0.023587219576200802,0.016983167117589293,2.0523965070328227e-05,0.99
216,Fairness,0.005115924886641476,0.004828561741329174,7.799810766653028e-05,0.99
217,Loyalty,0.025214201892092225,0.0245283772313597,8.898284048195965e-06,0.99
218,Authority,0.027468266710846234,0.02103434130350168,5.163085512102721e-06,0.99
219,Purity,0.03428643747416371,0.03261054099503746,7.3187141371195035e-06,0.99
220,Care,0.010649870983688636,0.02095958697511746,1.2449721030477978e-05,0.99
221,Fairness,0.0008674052657978715,0.007974224513687012,5.111323862431374e-05,0.99
222,Loyalty,0.025679515785154372,0.022815487243464716,1.1557670911800528e-05,0.99
223,Authority,0.022365005971768603,0.022275771396707555,4.454070824509063e-06,0.99
224,Purity,0.03664458948125693,0.03189034909628685,4.822470855662012e-07,0.7
225,Care,-0.0001138324806018165,0.0229788930106819,1.7007363773995423e-06,0.3
226,Fairness,0.003443492703803508,0.00970994818406512,5.227558512639302e-06,0.1
227,Loyalty,0.004603904198569597,0.03173247092021958,9.107026627926444e-06,0.99
228,Authority,-0.0021848662797565588,0.029018290562288884,7.439268254569834e-06,0.99
229,Purity,0.014761675996209922,0.03844107047140333,6.182636458350856e-07,0.9
230,Care,0.025321690643847927,0.014376007919660205,2.3671980623675525e-06,0.1
231,Fairness,0.011986696748166215,0.008034650383425546,1.0863196212584262e-05,0.7
232,Loyalty,-0.0005199225679919373,0.03318890076215064,2.0100230258169958e-07,0.99
233,Authority,0.011281025295639013,0.0265714184332293,1.8807868670373308e-07,0.9
234,Purity,0.022950223202431674,0.035790902889623055,3.9493598299475073e-07,0.9
235,Care,0.022892733888574268,0.01590679629190994,2.717191253447881e-05,0.99
236,Fairness,0.007689645627338093,0.008893586607298998,7.530836708724684e-06,0.1
237,Loyalty,0.022202998389245665,0.024764143246182924,8.212074112312775e-06,0.99
238,Authority,0.014312327591284202,0.023539599474920903,5.483420183026995e-06,0.99
239,Purity,0.035122969938959026,0.030598724696896173,1.2407376556529303e-05,0.99
240,Care,0.003616618765974633,0.02036684396882449,2.631871844777138e-05,0.99
241,Fairness,-0.0022022171964577453,0.008272493796887881,6.323347867018917e-05,0.99
242,Loyalty,0.03204583364893787,0.022899206517688953,5.596336669740842e-06,0.99
243,Authority,0.02084341969271697,0.02338291030939421,2.101113041389092e-06,0.99
244,Purity,0.038546507591720514,0.031233971955918705,7.7777944620554e-06,0.99
245,Care,0.00031580908564499133,0.023347730632960362,1.930615273589995e-06,0.3
246,Fairness,-0.002162495824278965,0.013503691081099722,3.2764102761636325e-06,0.1
247,Loyalty,0.031025754446248666,0.025397604353219472,4.125061064401609e-06,0.99
248,Authority,0.03129923839557758,0.02012269931657218,6.6537259232410084e-06,0.99
249,Purity,0.019293167124022514,0.03618538031464957,8.381531463077536e-06,0.99
